DATE,BTC,EPU,ETH,EURO,GOLD,LIBRA,SP500,VIX,WTICO,YUAN
15/05/2020,9331.18,374.22,194.72,1.08,1735.35,1.21,2863.70,31.89,29.44,7.10
18/05/2020,9733.21,511.62,214.89,1.09,1734.70,1.22,2953.91,29.30,31.83,7.11
19/05/2020,9783.91,363.66,214.41,1.09,1737.95,1.23,2922.94,30.53,32.30,7.10
20/05/2020,9497.76,420.68,209.71,1.10,1748.30,1.23,2971.61,27.99,33.56,7.09
21/05/2020,9039.12,361.11,198.10,1.10,1724.90,1.22,2948.51,29.53,34.30,7.11
22/05/2020,9173.23,418.96,207.59,1.09,1733.55,1.22,2955.45,28.16,33.49,7.13
26/05/2020,8836.77,389.21,201.04,1.10,1720.25,1.23,2991.77,28.01,34.70,7.13
27/05/2020,9200.00,355.10,208.16,1.10,1694.60,1.22,3036.13,27.62,32.80,7.17
28/05/2020,9593.72,421.99,221.45,1.11,1717.35,1.23,3029.73,28.59,33.67,7.14
29/05/2020,9426.87,426.28,220.98,1.11,1728.70,1.23,3044.31,27.51,35.57,7.13
01/06/2020,10212.38,226.80,248.68,1.11,1730.60,1.25,3055.73,28.23,35.49,7.13
02/06/2020,9509.35,257.49,237.36,1.12,1742.15,1.25,3080.82,26.84,36.88,7.10
03/06/2020,9672.67,287.17,244.76,1.12,1705.35,1.26,3122.87,25.66,37.33,7.11
04/06/2020,9799.57,231.24,243.23,1.13,1700.05,1.26,3112.35,25.81,37.42,7.11
05/06/2020,9568.95,235.07,239.09,1.13,1683.45,1.27,3193.93,24.52,39.49,7.08
08/06/2020,9833.94,318.64,247.76,1.13,1690.35,1.27,3232.39,25.81,38.17,7.07
09/06/2020,9778.60,191.32,244.13,1.13,1713.50,1.27,3207.18,27.57,38.98,7.08
10/06/2020,9899.18,237.88,248.41,1.14,1722.05,1.28,3190.14,27.57,39.54,7.06
11/06/2020,9258.70,317.86,229.65,1.14,1738.25,1.26,3002.10,40.79,36.43,7.06
12/06/2020,9466.77,293.12,237.75,1.13,1733.50,1.25,3041.31,36.09,36.24,7.08
15/06/2020,9437.23,300.34,231.05,1.13,1710.45,1.25,3066.59,34.40,37.07,7.09
16/06/2020,9534.80,319.69,235.54,1.13,1719.85,1.26,3124.74,33.67,38.26,7.09
17/06/2020,9460.53,348.40,233.64,1.12,1724.35,1.25,3113.49,33.47,37.91,7.08
18/06/2020,9368.15,322.96,230.85,1.12,1719.50,1.24,3115.34,32.94,38.79,7.09
19/06/2020,9285.54,450.64,228.49,1.12,1734.75,1.24,3097.74,35.12,39.72,7.07
22/06/2020,9700.91,259.55,243.67,1.13,1761.85,1.24,3117.86,31.77,40.60,7.07
23/06/2020,9623.74,309.15,243.30,1.13,1768.90,1.25,3131.29,31.37,40.40,7.06
24/06/2020,9284.10,224.40,234.58,1.13,1766.05,1.24,3050.33,33.84,37.91,7.08
25/06/2020,9232.84,225.72,232.01,1.12,1756.55,1.24,3083.76,32.22,38.66,7.08
26/06/2020,9157.22,260.33,229.53,1.12,1747.60,1.23,3009.05,34.73,38.53,7.08
29/06/2020,9191.05,301.58,228.28,1.12,1771.60,1.23,3053.24,31.78,39.67,7.08
30/06/2020,9129.47,292.37,225.24,1.12,1768.10,1.24,3100.29,30.43,39.27,7.07
01/07/2020,9239.09,329.62,231.13,1.13,1771.05,1.25,3115.86,28.62,39.88,7.07
02/07/2020,9088.54,249.70,226.39,1.12,1777.45,1.25,3130.01,27.68,40.57,7.07
06/07/2020,9331.69,389.20,241.49,1.13,1787.90,1.25,3179.72,27.94,40.51,7.02
07/07/2020,9263.56,278.61,239.68,1.13,1789.55,1.26,3145.32,29.43,40.59,7.01
08/07/2020,9436.01,319.33,246.89,1.13,1811.10,1.26,3169.94,28.08,40.91,7.00
09/07/2020,9230.48,267.49,242.09,1.13,1812.10,1.26,3152.05,29.26,39.64,6.99
10/07/2020,9298.16,259.27,241.42,1.13,1803.10,1.27,3185.04,27.29,40.56,7.00
13/07/2020,9230.14,212.54,239.21,1.14,1807.50,1.26,3155.22,32.19,40.06,7.00
14/07/2020,9258.34,308.28,240.44,1.14,1801.90,1.25,3197.52,29.52,40.30,7.01
15/07/2020,9194.51,352.74,238.36,1.14,1804.60,1.26,3226.56,27.76,41.20,6.99
16/07/2020,9130.91,313.71,233.54,1.14,1807.70,1.26,3215.57,28.00,40.74,6.99
17/07/2020,9147.65,555.06,232.59,1.14,1807.35,1.26,3224.73,25.68,40.55,6.99
20/07/2020,9161.13,430.14,235.98,1.14,1815.65,1.27,3251.84,24.46,40.83,6.98
21/07/2020,9396.65,423.52,245.76,1.15,1842.55,1.27,3257.30,24.84,41.76,6.98
22/07/2020,9546.31,297.02,264.60,1.16,1852.40,1.27,3276.02,24.32,41.88,7.00
23/07/2020,9612.05,282.10,275.25,1.16,1878.30,1.28,3235.66,26.08,40.99,7.00
24/07/2020,9553.41,290.25,280.07,1.16,1902.10,1.28,3215.63,25.84,41.23,7.02
27/07/2020,11108.44,521.96,323.98,1.18,1936.65,1.29,3239.41,24.74,41.46,7.00
28/07/2020,10952.85,315.73,318.44,1.17,1940.90,1.30,3218.44,25.44,40.89,7.00
29/07/2020,11100.39,370.27,317.82,1.18,1950.90,1.30,3258.44,24.10,41.13,7.00
30/07/2020,11139.67,307.77,336.57,1.18,1957.65,1.30,3246.22,24.76,39.85,7.01
31/07/2020,11372.76,384.08,347.25,1.18,1964.90,1.31,3271.12,24.46,40.10,6.97
03/08/2020,11235.44,271.04,386.68,1.18,1958.55,1.31,3294.61,24.28,40.83,6.98
04/08/2020,11198.04,391.33,390.23,1.18,1977.90,1.31,3306.51,23.76,41.67,6.97
05/08/2020,11737.59,253.99,400.55,1.19,2048.15,1.31,3327.77,22.99,42.25,6.94
06/08/2020,11766.62,285.63,394.95,1.19,2067.15,1.31,3349.16,22.65,41.93,6.95
07/08/2020,11598.96,276.70,379.12,1.18,2031.15,1.30,3351.28,22.21,41.16,6.97
10/08/2020,11896.19,388.62,396.00,1.18,2044.50,1.31,3360.47,22.13,41.94,6.96
11/08/2020,11387.01,359.14,378.45,1.18,1939.65,1.31,3333.69,24.03,41.53,6.95
12/08/2020,11563.16,202.20,386.66,1.18,1931.90,1.30,3380.35,22.28,42.60,6.94
13/08/2020,11824.99,282.72,426.65,1.18,1944.25,1.31,3373.43,22.13,42.26,6.94
14/08/2020,11785.29,345.80,439.26,1.18,1944.75,1.31,3372.85,22.05,42.05,6.95
17/08/2020,12325.10,350.55,431.42,1.19,1972.85,1.31,3381.99,21.35,42.89,6.93
18/08/2020,11983.52,341.68,423.95,1.19,2008.75,1.32,3389.78,21.51,42.89,6.92
19/08/2020,11764.80,216.18,408.66,1.19,1981.00,1.32,3374.85,22.54,42.91,6.92
20/08/2020,11856.24,250.25,416.19,1.19,1927.15,1.32,3385.51,22.72,42.62,6.91
21/08/2020,11526.32,286.03,387.76,1.18,1924.35,1.31,3397.16,22.54,42.32,6.92
24/08/2020,11762.34,186.90,408.47,1.18,1943.95,1.31,3431.28,22.37,42.44,6.92
25/08/2020,11324.86,213.68,382.77,1.18,1911.15,1.31,3443.62,22.03,43.17,6.91
26/08/2020,11460.01,154.27,386.34,1.18,1932.95,1.32,3478.73,23.27,43.21,6.89
27/08/2020,11341.73,180.61,383.56,1.18,1923.85,1.32,3484.55,24.47,42.88,6.89
28/08/2020,11540.00,296.28,395.57,1.19,1957.35,1.33,3508.01,22.96,42.96,6.86
31/08/2020,11665.93,169.10,434.79,1.20,1957.35,1.34,3500.31,26.41,42.61,6.85
01/09/2020,11911.74,204.69,476.15,1.19,1972.35,1.34,3526.65,26.12,42.76,6.83
02/09/2020,11390.12,237.83,439.59,1.18,1947.05,1.33,3580.84,26.57,42.76,6.84
03/09/2020,10225.82,243.52,383.38,1.18,1940.45,1.33,3455.06,33.60,41.39,6.85
04/09/2020,10174.52,224.01,360.03,1.18,1926.30,1.32,3426.96,30.75,39.69,6.84
08/09/2020,10123.21,208.78,336.67,1.18,1910.95,1.30,3331.84,31.46,36.87,6.84
09/09/2020,10235.00,209.54,351.45,1.18,1947.20,1.30,3398.96,28.81,38.05,6.83
10/09/2020,10345.95,218.10,368.40,1.19,1966.25,1.28,3339.19,29.71,37.25,6.83
11/09/2020,10399.99,237.03,374.02,1.18,1947.40,1.28,3340.97,26.87,37.33,6.83
14/09/2020,10679.33,270.62,377.30,1.19,1958.70,1.29,3383.54,25.85,37.23,6.81
15/09/2020,10789.80,245.27,364.62,1.18,1949.35,1.29,3401.20,25.59,38.29,6.78
16/09/2020,10953.38,244.64,364.78,1.18,1961.80,1.30,3385.49,26.04,40.17,6.75
17/09/2020,10947.83,248.91,389.18,1.18,1936.25,1.30,3357.01,26.46,40.99,6.76
18/09/2020,10942.20,244.41,384.43,1.19,1950.85,1.30,3319.47,25.83,41.09,6.77
21/09/2020,10425.85,177.56,340.80,1.17,1909.35,1.28,3281.06,27.78,39.26,6.80
22/09/2020,10529.01,126.10,343.96,1.17,1906.00,1.27,3315.57,26.86,39.55,6.78
23/09/2020,10230.11,161.46,320.03,1.17,1873.40,1.28,3236.92,28.58,39.92,6.81
24/09/2020,10741.00,246.25,349.09,1.17,1861.75,1.27,3246.59,28.51,40.11,6.83
25/09/2020,10693.30,252.32,352.53,1.16,1859.70,1.27,3298.46,26.38,40.06,6.82
28/09/2020,10681.01,189.79,352.77,1.17,1864.30,1.29,3351.60,26.19,40.47,6.81
29/09/2020,10845.90,185.60,360.03,1.17,1883.95,1.28,3335.47,26.27,39.03,6.82
30/09/2020,10783.24,207.77,360.51,1.17,1886.90,1.29,3363.00,26.37,40.05,6.79
01/10/2020,10598.64,259.50,351.72,1.18,1902.00,1.29,3380.80,26.70,38.51,6.79
02/10/2020,10577.92,390.29,345.78,1.17,1903.05,1.29,3348.44,27.63,36.90,6.79
05/10/2020,10800.00,273.84,355.08,1.18,1909.60,1.30,3408.63,27.96,39.12,6.79
06/10/2020,10594.15,334.28,340.58,1.18,1913.40,1.29,3360.95,29.48,40.52,6.79
07/10/2020,10671.23,426.88,342.15,1.18,1884.50,1.29,3419.45,28.06,39.82,6.79
08/10/2020,10926.71,294.91,350.49,1.18,1887.45,1.29,3446.83,26.36,41.04,6.79
09/10/2020,11059.30,306.70,365.23,1.18,1923.25,1.30,3477.13,25.00,40.44,6.69
13/10/2020,11434.36,220.87,381.34,1.17,1891.30,1.30,3511.93,26.07,40.03,6.75
14/10/2020,11426.87,341.81,378.99,1.18,1910.05,1.30,3488.67,26.40,40.86,6.71
15/10/2020,11509.25,141.19,377.94,1.17,1891.90,1.29,3483.34,26.97,40.84,6.72
16/10/2020,11329.33,200.48,365.74,1.17,1905.05,1.29,3483.81,27.41,40.70,6.70
19/10/2020,11765.09,249.35,379.65,1.18,1905.60,1.30,3426.92,29.18,40.69,6.68
20/10/2020,11917.34,234.01,368.81,1.18,1898.40,1.30,3443.12,29.35,41.37,6.68
21/10/2020,12836.37,158.05,392.21,1.19,1924.15,1.31,3435.56,28.65,39.88,6.65
22/10/2020,12977.02,167.77,414.34,1.18,1900.95,1.31,3453.49,28.11,40.46,6.68
23/10/2020,12943.03,138.34,409.85,1.18,1903.65,1.30,3465.39,27.55,39.73,6.69
26/10/2020,13072.95,294.62,393.60,1.18,1898.45,1.30,3400.97,32.46,38.39,6.71
27/10/2020,13698.18,187.07,404.55,1.18,1905.70,1.31,3390.68,33.35,39.34,6.70
28/10/2020,13280.00,234.14,388.83,1.18,1869.95,1.30,3271.03,40.28,37.27,6.73
29/10/2020,13460.00,298.36,387.63,1.17,1870.30,1.29,3310.11,37.59,35.94,6.71
30/10/2020,13582.97,277.43,382.66,1.16,1881.85,1.29,3269.96,38.02,35.64,6.69
02/11/2020,13573.93,418.93,383.22,1.16,1889.90,1.29,3310.24,37.13,36.60,6.69
03/11/2020,14050.59,335.30,388.63,1.17,1908.30,1.31,3369.16,35.55,37.44,6.68
04/11/2020,14160.00,370.70,403.99,1.17,1900.15,1.30,3443.44,29.57,38.97,6.65
05/11/2020,15636.60,303.07,418.16,1.18,1938.45,1.31,3510.45,27.58,38.56,6.60
06/11/2020,15596.33,390.29,456.15,1.19,1940.80,1.32,3509.44,24.86,36.97,6.61
09/11/2020,15334.37,254.34,444.07,1.18,1867.30,1.31,3550.50,25.75,40.05,6.63
10/11/2020,15325.25,192.03,451.22,1.18,1878.70,1.32,3545.53,24.80,41.18,6.61
12/11/2020,16319.72,184.25,463.22,1.18,1874.85,1.31,3537.01,25.35,40.90,6.61
13/11/2020,16339.59,123.79,478.00,1.18,1890.90,1.32,3585.15,23.10,39.93,6.60
16/11/2020,16714.58,254.24,460.51,1.18,1885.60,1.32,3626.91,22.45,41.14,6.58
17/11/2020,17660.90,196.81,482.53,1.19,1889.05,1.32,3609.53,22.71,41.24,6.56
18/11/2020,17802.82,154.81,480.45,1.19,1876.10,1.33,3567.79,23.84,41.64,6.56
19/11/2020,17804.44,224.65,471.97,1.18,1857.35,1.32,3581.87,23.11,41.57,6.58
20/11/2020,18702.87,230.20,510.70,1.19,1875.70,1.33,3557.54,23.70,41.99,6.56
23/11/2020,18391.21,415.59,609.76,1.18,1840.20,1.33,3577.59,22.66,42.91,6.59
24/11/2020,19185.07,262.51,605.66,1.19,1799.60,1.34,3635.41,21.64,44.71,6.59
25/11/2020,18706.15,276.82,567.07,1.19,1810.20,1.34,3629.65,21.25,45.58,6.58
30/11/2020,19727.00,156.15,616.36,1.19,1762.55,1.33,3621.63,20.57,45.20,6.58
01/12/2020,18763.35,248.20,585.07,1.20,1810.75,1.34,3662.45,20.77,44.54,6.57
02/12/2020,19245.61,156.70,597.47,1.21,1822.60,1.33,3669.01,21.17,45.23,6.56
03/12/2020,19430.07,189.91,615.29,1.22,1832.35,1.35,3666.72,21.28,45.65,6.54
04/12/2020,18692.32,215.13,568.64,1.21,1843.00,1.35,3699.12,20.79,46.23,6.53
07/12/2020,19202.88,269.89,590.92,1.21,1859.95,1.34,3691.96,21.30,45.72,6.53
08/12/2020,18311.76,259.64,554.79,1.21,1868.15,1.34,3702.25,20.68,45.64,6.53
09/12/2020,18550.01,144.77,574.49,1.21,1841.75,1.34,3672.82,22.27,45.48,6.54
10/12/2020,18286.80,256.04,559.93,1.21,1844.35,1.33,3668.10,22.52,46.76,6.54
11/12/2020,18048.14,122.30,544.55,1.21,1842.00,1.32,3663.46,23.31,46.59,6.54
14/12/2020,19288.43,186.91,586.83,1.21,1831.15,1.33,3647.49,24.72,47.02,6.55
15/12/2020,19451.34,139.29,589.23,1.22,1850.65,1.34,3694.62,22.89,47.58,6.54
16/12/2020,21384.63,136.12,638.58,1.22,1851.95,1.35,3701.17,22.50,47.86,6.53
17/12/2020,22830.34,195.87,643.96,1.23,1890.75,1.36,3722.48,21.93,48.34,6.53
18/12/2020,23169.26,146.67,655.27,1.22,1879.75,1.35,3709.41,21.57,49.04,6.54
21/12/2020,22777.26,246.79,609.17,1.22,1880.00,1.34,3694.92,25.16,47.79,6.55
22/12/2020,23839.99,147.55,638.18,1.22,1877.10,1.33,3687.26,24.23,47.02,6.54
23/12/2020,23196.57,291.07,583.42,1.22,1875.00,1.35,3690.01,23.31,47.94,6.54
28/12/2020,27044.14,217.47,731.48,1.22,1875.00,1.34,3735.36,21.70,47.50,6.53
29/12/2020,27407.85,286.36,734.81,1.23,1874.30,1.35,3727.04,23.08,47.85,6.53
30/12/2020,28934.56,368.46,754.45,1.23,1887.60,1.36,3732.04,22.77,48.24,6.52
31/12/2020,29026.97,307.12,738.90,1.22,1887.60,1.37,3756.07,22.75,48.35,6.53
04/01/2021,32127.31,233.30,1050.00,1.23,1943.20,1.36,3700.65,26.97,47.47,6.46
05/01/2021,34131.23,208.61,1111.00,1.23,1940.35,1.36,3726.86,25.34,49.78,6.46
06/01/2021,36979.81,139.81,1219.00,1.23,1931.95,1.36,3748.14,25.07,50.45,6.46
07/01/2021,39573.39,124.29,1231.40,1.23,1920.10,1.36,3803.79,22.37,50.63,6.48
08/01/2021,40666.72,104.80,1223.44,1.23,1862.90,1.36,3824.68,21.56,52.14,6.48
11/01/2021,35474.31,308.70,1089.91,1.22,1847.25,1.35,3799.61,24.08,52.15,6.48
12/01/2021,33968.43,229.15,1045.38,1.22,1841.25,1.36,3801.19,23.33,53.08,6.46
13/01/2021,37520.66,223.57,1134.36,1.22,1858.85,1.36,3809.84,22.21,52.81,6.47
14/01/2021,39171.12,157.94,1235.68,1.22,1841.75,1.37,3795.54,23.25,53.47,6.47
15/01/2021,36868.39,149.93,1173.82,1.21,1839.00,1.36,3768.25,24.34,52.25,6.48
19/01/2021,35673.03,170.18,1358.33,1.21,1834.70,1.36,3798.91,23.24,52.87,6.48
21/01/2021,30647.26,280.95,1110.00,1.21,1862.10,1.37,3853.07,21.32,53.00,6.46
22/01/2021,32885.51,192.00,1228.87,1.22,1852.70,1.37,3841.47,21.91,52.28,6.48
25/01/2021,31979.00,241.85,1310.00,1.21,1856.85,1.37,3855.36,23.19,52.78,6.48
26/01/2021,32579.82,254.93,1373.71,1.21,1856.60,1.37,3849.62,23.02,52.61,6.46
27/01/2021,30552.06,251.13,1246.09,1.21,1843.00,1.37,3750.77,37.21,52.81,6.48
28/01/2021,33484.80,150.00,1332.34,1.21,1853.70,1.37,3787.38,30.21,52.26,6.45
29/01/2021,34330.14,248.96,1383.59,1.21,1863.80,1.37,3714.24,33.09,52.16,6.43
01/02/2021,33457.60,144.04,1376.22,1.21,1862.95,1.37,3773.86,30.24,53.55,6.47
02/02/2021,35511.07,282.75,1517.58,1.20,1833.10,1.36,3826.31,25.56,54.77,6.46
03/02/2021,37769.41,145.65,1673.00,1.20,1835.45,1.37,3830.17,22.91,55.67,6.46
04/02/2021,37070.87,129.36,1606.46,1.20,1785.90,1.37,3871.74,21.77,56.19,6.47
05/02/2021,38376.86,111.20,1724.16,1.20,1802.95,1.37,3886.83,20.87,56.80,6.47
08/02/2021,46674.44,232.61,1758.15,1.20,1835.25,1.37,3915.59,21.24,57.95,6.45
09/02/2021,46595.44,84.45,1777.00,1.21,1839.60,1.38,3911.23,21.63,58.34,6.43
10/02/2021,44887.29,113.01,1744.45,1.21,1842.65,1.39,3909.88,21.99,58.69,6.46
11/02/2021,48121.00,121.93,1791.03,1.21,1840.10,1.38,3916.38,21.25,58.22,6.46
12/02/2021,47524.18,211.29,1851.51,1.21,1816.35,1.39,3934.83,19.97,59.50,6.46
16/02/2021,49257.23,150.29,1785.58,1.21,1794.25,1.39,3932.59,21.46,60.07,6.46
17/02/2021,52269.84,84.88,1854.43,1.20,1780.70,1.38,3931.33,21.50,61.09,6.46
18/02/2021,51644.16,148.02,1942.91,1.21,1773.15,1.40,3913.97,22.49,60.40,6.49
19/02/2021,56029.51,106.51,1960.51,1.21,1786.20,1.40,3906.71,22.05,59.12,6.46
22/02/2021,54130.33,132.30,1779.68,1.22,1807.45,1.41,3876.50,23.45,61.67,6.46
23/02/2021,48972.11,145.25,1580.08,1.21,1799.65,1.41,3881.37,23.11,61.66,6.46
24/02/2021,49789.99,186.94,1629.92,1.21,1788.00,1.41,3925.43,21.34,63.21,6.46
25/02/2021,46927.73,124.74,1483.45,1.22,1779.65,1.41,3829.34,28.89,63.43,6.45
26/02/2021,46360.17,223.25,1446.19,1.21,1742.85,1.39,3811.15,27.95,61.55,6.47
01/03/2021,49652.19,257.79,1572.90,1.21,1734.15,1.39,3901.82,23.35,60.54,6.46
02/03/2021,48368.22,122.00,1485.04,1.21,1723.85,1.40,3870.29,24.10,59.70,6.47
03/03/2021,50164.67,103.44,1563.62,1.21,1711.40,1.40,3819.72,26.67,61.33,6.47
04/03/2021,48327.39,76.48,1540.86,1.20,1712.10,1.40,3768.47,28.57,63.81,6.47
05/03/2021,48908.09,231.03,1534.82,1.19,1696.25,1.38,3841.94,24.66,66.08,6.50
08/03/2021,52472.59,328.48,1839.01,1.18,1687.05,1.38,3821.35,25.47,65.03,6.53
09/03/2021,54999.99,167.78,1876.53,1.19,1716.90,1.39,3875.44,24.03,64.02,6.51
10/03/2021,56046.27,195.33,1795.80,1.19,1716.20,1.39,3898.81,22.56,64.45,6.51
11/03/2021,57911.02,275.24,1831.75,1.20,1724.25,1.40,3939.34,21.91,66.02,6.49
12/03/2021,57174.89,106.71,1765.73,1.20,1704.80,1.39,3943.34,20.69,65.59,6.51
15/03/2021,55430.19,206.85,1791.69,1.19,1723.65,1.39,3968.94,20.03,65.36,6.50
16/03/2021,57126.52,87.46,1812.00,1.19,1735.00,1.39,3962.71,19.79,64.82,6.51
17/03/2021,59221.23,187.89,1829.11,1.19,1729.65,1.39,3974.12,19.23,64.55,6.50
18/03/2021,57562.46,180.02,1774.05,1.19,1725.90,1.39,3915.46,21.58,59.95,6.51
19/03/2021,58001.29,211.66,1808.86,1.19,1735.20,1.39,3913.10,20.95,61.43,6.51
22/03/2021,54230.21,275.36,1683.33,1.19,1736.15,1.39,3940.59,18.88,61.48,6.51
23/03/2021,54268.81,193.53,1665.50,1.19,1726.20,1.38,3910.52,20.30,57.75,6.52
24/03/2021,52294.65,126.24,1580.49,1.18,1730.50,1.37,3889.14,21.20,61.12,6.52
25/03/2021,51386.20,142.05,1590.44,1.18,1737.30,1.37,3909.52,19.81,58.47,6.55
26/03/2021,55314.11,108.99,1708.04,1.18,1731.80,1.38,3974.54,18.86,60.93,6.54
29/03/2021,57630.72,177.66,1822.18,1.18,1705.95,1.38,3971.09,20.74,61.49,6.57
30/03/2021,58800.00,121.16,1843.23,1.17,1683.95,1.37,3958.55,19.61,60.55,6.57
31/03/2021,58837.71,136.03,1931.27,1.17,1691.05,1.38,3972.89,19.40,59.19,6.55
01/04/2021,58768.84,76.09,1967.80,1.18,1726.05,1.38,4019.87,17.33,61.41,6.56
05/04/2021,59200.00,181.60,2114.00,1.18,1726.05,1.39,4077.91,17.91,58.73,6.56
06/04/2021,58018.31,125.46,2114.08,1.19,1744.65,1.38,4073.94,18.12,59.34,6.54
07/04/2021,55962.11,205.44,1967.50,1.19,1738.05,1.38,4079.95,17.16,59.77,6.54
08/04/2021,58108.65,115.07,2078.71,1.19,1755.50,1.37,4097.17,16.95,59.61,6.55
09/04/2021,58126.14,115.04,2066.74,1.19,1741.20,1.37,4128.80,16.69,59.29,6.55
12/04/2021,59903.04,69.60,2143.02,1.19,1732.85,1.37,4127.99,16.91,59.70,6.55
13/04/2021,63660.94,112.82,2302.16,1.19,1747.95,1.37,4141.59,16.65,60.20,6.54
14/04/2021,63283.43,65.13,2441.82,1.20,1735.55,1.38,4124.66,16.99,63.15,6.53
15/04/2021,63346.93,111.93,2523.57,1.20,1757.20,1.38,4170.42,16.57,63.42,6.52
16/04/2021,61486.08,86.85,2435.91,1.20,1774.45,1.38,4185.47,16.25,63.16,6.52
19/04/2021,55797.39,92.00,2174.98,1.20,1774.50,1.40,4163.26,17.29,63.33,6.51
20/04/2021,56514.90,89.99,2340.30,1.20,1777.85,1.40,4134.94,18.68,62.61,6.50
21/04/2021,53919.48,100.71,2366.63,1.20,1798.20,1.39,4173.42,17.50,61.34,6.49
22/04/2021,51653.27,70.82,2400.67,1.20,1787.75,1.39,4134.98,18.71,61.45,6.49
23/04/2021,51231.69,102.84,2369.20,1.21,1781.80,1.38,4180.17,17.33,62.18,6.49
26/04/2021,53969.71,84.99,2534.84,1.21,1773.35,1.39,4187.62,17.64,62.02,6.48
27/04/2021,55120.81,165.42,2671.82,1.21,1784.15,1.39,4186.72,17.56,63.03,6.48
28/04/2021,54964.11,102.30,2750.99,1.21,1772.20,1.39,4183.18,17.28,63.81,6.48
29/04/2021,53562.87,153.32,2759.45,1.21,1762.65,1.40,4211.47,17.61,65.00,6.47
30/04/2021,57640.17,125.83,2774.28,1.20,1767.65,1.38,4181.17,18.61,63.50,6.47
03/05/2021,57213.29,297.27,3443.20,1.21,1767.65,1.39,4192.66,18.31,64.46,6.47
04/05/2021,53128.68,119.21,3234.14,1.20,1797.75,1.39,4164.66,19.48,65.72,6.47
05/05/2021,57518.01,176.89,3530.78,1.20,1782.25,1.39,4167.59,19.15,65.63,6.47
06/05/2021,56485.77,142.39,3498.91,1.20,1813.15,1.39,4201.62,18.39,64.73,6.46
07/05/2021,57373.88,170.41,3484.32,1.22,1836.55,1.40,4232.60,16.69,64.96,6.43
10/05/2021,55936.77,168.80,3946.96,1.22,1840.45,1.42,4188.43,19.66,64.92,6.42
11/05/2021,56719.00,175.89,4172.50,1.22,1829.10,1.41,4152.10,21.84,65.31,6.43
12/05/2021,49095.57,78.70,3800.24,1.21,1830.70,1.41,4063.04,27.59,65.96,6.46
13/05/2021,49635.45,94.65,3708.95,1.21,1821.80,1.40,4112.50,23.13,63.82,6.45
14/05/2021,49923.92,100.11,4075.00,1.21,1838.10,1.41,4173.85,18.81,65.32,6.44
17/05/2021,43768.74,128.94,3303.64,1.22,1853.70,1.41,4163.29,19.72,66.24,6.44
18/05/2021,42989.80,96.41,3384.53,1.22,1866.75,1.42,4127.83,21.34,65.49,6.43
19/05/2021,37236.61,147.69,2498.21,1.22,1888.45,1.42,4115.68,22.18,63.28,6.43
20/05/2021,40749.78,189.22,2781.18,1.22,1878.30,1.42,4159.12,20.67,61.95,6.43
21/05/2021,37425.00,108.94,2441.27,1.22,1875.90,1.42,4155.86,20.15,63.61,6.43
24/05/2021,38725.06,183.43,2635.60,1.22,1880.15,1.41,4197.05,18.40,66.13,6.42
25/05/2021,38370.00,145.60,2719.56,1.22,1887.00,1.41,4188.13,18.84,66.27,6.41
26/05/2021,39213.41,71.66,2883.30,1.22,1899.75,1.41,4195.99,17.36,66.41,6.39
27/05/2021,38368.17,70.25,2736.07,1.22,1891.45,1.42,4200.88,16.74,66.87,6.38
28/05/2021,35770.00,171.86,2408.55,1.22,1899.95,1.42,4204.11,16.76,66.31,6.37
01/06/2021,36764.58,176.43,2642.80,1.22,1899.35,1.42,4202.04,17.90,67.80,6.38
02/06/2021,37501.36,83.31,2697.54,1.22,1902.75,1.42,4208.12,17.48,68.79,6.38
03/06/2021,39215.09,109.44,2852.47,1.21,1866.55,1.41,4192.85,18.04,68.81,6.40
04/06/2021,36895.48,68.00,2700.28,1.22,1890.60,1.42,4229.89,16.42,69.57,6.39
07/06/2021,33816.09,111.43,2607.99,1.22,1888.40,1.42,4226.52,16.42,69.21,6.40
08/06/2021,33432.26,109.81,2517.31,1.22,1893.15,1.41,4227.26,17.07,70.11,6.40
09/06/2021,37357.02,131.85,2605.45,1.22,1894.60,1.41,4219.55,17.89,69.90,6.39
10/06/2021,36717.51,122.88,2471.75,1.22,1888.65,1.42,4239.18,16.10,70.34,6.39
11/06/2021,37282.15,97.74,2352.62,1.21,1881.05,1.41,4247.44,15.65,71.00,6.40
14/06/2021,40496.92,117.23,2583.31,1.21,1865.60,1.41,4255.15,16.39,70.94,6.40
15/06/2021,40093.93,109.37,2540.95,1.21,1865.10,1.41,4246.59,17.02,72.06,6.41
16/06/2021,38394.40,104.83,2371.48,1.21,1860.75,1.41,4223.70,18.15,72.03,6.40
17/06/2021,38027.63,94.44,2369.15,1.19,1778.70,1.39,4221.86,17.75,71.06,6.45
18/06/2021,35777.39,142.32,2232.12,1.19,1773.10,1.38,4166.45,20.70,71.64,6.45
21/06/2021,31686.69,174.11,1893.57,1.19,1775.05,1.39,4224.79,17.89,73.64,6.47
22/06/2021,32508.26,100.00,1880.01,1.19,1775.05,1.39,4246.44,16.66,73.15,6.48
23/06/2021,33688.35,60.28,1967.68,1.20,1791.60,1.40,4241.84,16.32,73.11,6.47
24/06/2021,34695.34,113.04,1992.53,1.19,1784.85,1.39,4266.49,15.97,73.31,6.47
25/06/2021,31704.87,92.88,1816.76,1.19,1786.65,1.39,4280.70,15.62,74.21,6.45
